ID,X,Y,Channel,UF,Connected EDs
432,-417.42,-357.71,3600,50008,33.10,7
433,489.54,-243.51,3600,50015,135.68,9
434,-355.53,64.25,3600,50010,45.31,7
435,-88.45,99.29,3600,50012,172.81,9
436,390.42,-187.51,3600,50017,45.59,7
437,-342.45,247.23,3600,50006,91.88,8
438,230.68,327.61,3600,50001,22.72,7
439,-106.07,192.49,3600,50013,92.80,8
440,-120.13,438.96,3600,50013,154.51,9
441,7.62,-459.91,3600,50002,127.98,9
442,68.08,-377.34,3600,50002,106.09,8
443,-162.85,-387.79,3600,50020,77.39,8
444,-393.73,-243.33,3600,50003,102.33,8
445,407.05,168.22,3600,50005,252.07,10
446,-144.63,58.64,3600,50012,110.72,8
447,-109.11,216.20,3600,50013,69.24,8
448,240.45,-53.12,3600,50005,61.28,7
449,58.20,340.80,3600,50007,108.35,8
450,203.57,-279.32,3600,50018,2.29,7
451,-456.11,228.30,3600,50006,35.00,7
452,469.21,-203.63,3600,50017,111.77,8
453,-463.18,133.52,3600,50000,84.74,8
454,-139.09,239.79,3600,50013,57.27,7
455,-250.74,146.84,3600,50010,90.89,8
456,236.90,-497.79,3600,50016,45.07,7
457,37.03,-106.90,3600,50014,91.82,8
458,-415.61,-366.45,3600,50008,31.58,7
459,-40.64,191.75,3600,50013,113.12,8
460,26.83,-104.68,900,50014,81.56,8
461,33.25,-60.79,3600,50014,97.60,8
462,79.77,-91.58,3600,50014,134.97,9
463,248.94,-54.77,3600,50005,66.50,8
464,-469.68,306.15,3600,50006,62.06,7
465,68.38,-444.59,3600,50002,68.78,8
466,274.66,292.31,3600,50001,72.98,8
467,39.58,-170.66,3600,50014,116.01,8
468,-479.29,-86.27,3600,50003,82.04,8
469,448.71,373.10,3600,50009,55.28,7
470,217.51,-100.08,3600,50005,103.34,8
471,207.00,433.18,3600,50001,86.09,8
472,-75.23,12.94,3600,50014,117.83,8
473,-61.08,-238.12,3600,50020,106.90,8
474,-413.40,-207.79,3600,50003,63.21,8
475,-25.94,360.59,3600,50007,105.71,8
476,8.37,135.25,3600,50013,187.60,9
477,44.89,-325.17,3600,50020,151.47,9
478,474.50,-304.46,3600,50015,74.39,8
479,37.66,-355.75,3600,50002,142.43,9
480,292.57,361.76,3600,50001,63.22,8
481,-57.21,68.75,3600,50014,171.86,9
482,32.22,493.53,3600,50007,46.92,7
483,-469.93,-67.55,3600,50003,99.11,8
484,473.15,19.05,3600,50017,191.59,9
485,222.38,493.11,3600,50019,126.28,9
486,27.02,1.48,3600,50014,132.72,9
487,-376.03,-453.63,3600,50008,106.29,8
488,-449.74,-479.14,3600,50008,105.30,8
489,-109.71,58.52,3600,50012,145.61,9
490,103.41,-148.91,3600,50014,164.63,9
491,-283.54,293.88,3600,50006,155.26,9
492,262.68,-173.90,3600,50017,115.11,8
493,321.84,-143.84,3600,50017,52.25,7
494,-357.11,-170.69,900,50003,104.03,8
495,256.14,-448.31,900,50016,63.75,8
496,-270.02,78.70,3600,50012,28.64,7
497,-160.93,202.67,3600,50013,100.16,8
498,122.99,252.94,3600,50001,144.98,9
499,-397.56,-356.78,3600,50008,51.66,7
500,226.14,246.64,3600,50001,103.78,8
501,-288.40,463.09,3600,50006,253.62,10
502,-234.18,225.77,3600,50013,142.89,9
503,-186.44,47.61,3600,50012,69.13,8
504,293.75,190.50,3600,50001,171.93,9
505,292.99,-53.36,3600,50005,95.21,8
506,285.35,176.63,3600,50001,182.19,9
507,-220.82,-484.30,3600,50004,143.20,9
508,319.37,138.69,3600,50005,170.10,9
509,-119.57,241.13,3600,50013,46.71,7
510,0.02,-32.73,3600,50014,89.14,8
511,470.69,178.88,3600,50009,234.54,9
512,-264.75,444.70,3600,50013,226.21,9
513,325.89,-241.74,3600,50017,108.13,8
514,272.71,-447.99,3600,50016,79.23,8
515,-451.17,345.00,3600,50006,91.24,8
516,-123.37,130.35,3600,50012,152.32,9
517,-216.86,409.53,3600,50013,167.68,9
518,392.32,228.90,3600,50001,202.40,9
519,-245.57,-390.66,3600,50004,46.35,7
520,259.77,109.36,3600,50005,114.60,8
521,-488.25,80.05,3600,50000,78.75,8
522,-273.19,315.29,3600,50013,171.56,9
523,-332.35,141.19,3600,50010,63.03,8
524,156.10,-86.11,3600,50005,107.83,8
525,335.05,-37.28,3600,50017,114.52,8
526,-39.35,339.35,3600,50013,84.50,8
527,262.87,-377.51,3600,50018,112.47,8
528,-419.20,-485.19,3600,50008,114.56,8
529,-462.59,-230.76,3600,50003,64.52,8
530,235.15,-470.99,3600,50016,37.20,7
531,400.16,-459.24,3600,50011,58.87,7
532,244.06,-232.43,3600,50018,63.11,8
533,32.65,-64.78,3600,50014,95.39,8
534,79.49,-408.69,3600,50002,75.47,8
535,178.35,426.36,3600,50001,92.14,8
536,122.21,-112.99,3600,50005,149.65,9
537,-303.57,-350.12,3600,50004,45.68,7
538,180.17,-269.32,3600,50018,27.05,7
539,392.82,-231.92,3600,50017,88.96,8
540,-285.20,-496.77,3600,50004,153.16,9
541,-353.86,403.39,3600,50006,168.28,9
542,157.52,147.45,3600,50005,155.77,9
543,484.20,-319.90,3600,50015,68.06,8
544,452.07,259.59,3600,50009,157.21,9
545,-166.17,-62.06,3600,50014,118.77,8
546,-321.69,-439.84,3600,50004,113.34,8
547,362.15,-243.42,3600,50017,99.19,8
548,168.47,436.75,3600,50001,106.31,8
549,-10.40,329.57,3600,50013,103.80,8
550,79.97,-455.63,3600,50002,55.74,7
551,199.34,-309.50,3600,50018,28.46,7
552,359.48,348.02,3600,50019,94.80,8
553,-212.82,332.22,3600,50013,118.27,8
554,-349.90,284.29,3600,50006,88.89,8
555,-395.67,-381.87,3600,50008,51.26,7
556,484.93,-203.56,3600,50017,125.39,9
557,-247.47,-341.41,3600,50004,11.57,7
558,170.02,327.06,3600,50001,64.69,8
559,-181.81,-183.35,3600,50014,150.32,9
560,-265.56,396.62,1800,50013,195.99,9
561,-346.08,95.96,3600,50010,35.86,7
562,476.80,-44.56,3600,50017,143.63,9
563,-52.88,242.62,3600,50013,66.78,8
564,-402.46,392.72,3600,50006,140.89,9
565,7.56,497.05,3600,50007,57.50,7
566,-144.49,481.98,3600,50007,183.26,9
567,-236.38,-265.49,3600,50004,83.42,8
568,-71.69,404.54,3600,50007,115.05,8
569,29.75,-277.27,3600,50020,147.76,9
570,-39.23,-42.83,3600,50014,62.21,7
571,-63.85,111.09,3600,50013,178.80,9
572,102.03,87.89,3600,50005,142.32,9
573,115.94,-464.99,3600,50002,20.50,7
574,-37.93,-367.44,3600,50020,75.65,8
575,-407.51,140.11,3600,50000,73.09,8
576,341.04,495.62,3600,50019,55.64,7
577,386.03,-240.76,3600,50017,96.56,8
578,-410.39,187.55,3600,50006,71.83,8
579,-379.76,-282.70,3600,50008,112.89,8
580,-32.47,178.07,3600,50013,129.03,9
