ID,X,Y,Channel,UF,Connected EDs
564,-402.46,392.72,3600,1002,312.89,10
565,7.56,497.05,3600,1002,248.34,9
566,-144.49,481.98,3600,1002,205.87,9
567,-236.38,-265.49,3600,1001,145.89,9
568,-71.69,404.54,3600,1002,131.70,9
569,29.75,-277.27,3600,1001,157.16,9
570,-39.23,-42.83,3600,1001,170.05,9
571,-63.85,111.09,3600,1002,174.26,9
572,102.03,87.89,3600,1002,286.11,10
573,115.94,-464.99,3600,1000,197.51,9
574,-37.93,-367.44,3600,1001,181.87,9
575,-407.51,140.11,3600,1002,327.34,10
576,341.04,495.62,3600,1003,63.76,8
577,386.03,-240.76,3600,1000,191.40,9
578,-410.39,187.55,3600,1002,312.98,10
579,-379.76,-282.70,3600,1001,285.77,10
580,-32.47,178.07,3600,1002,127.78,9
581,211.43,-385.78,3600,1000,100.01,8
582,51.30,216.25,3600,1002,173.98,9
583,346.61,-167.82,3600,1000,250.44,10
584,384.54,294.25,3600,1003,160.44,9
585,315.20,386.74,3600,1003,100.88,8
586,242.90,227.78,3600,1003,270.26,10
587,152.59,113.81,900,1002,311.02,10
588,296.79,203.42,3600,1003,267.86,10
589,345.53,323.66,3600,1003,138.23,9
590,-383.01,-208.81,3600,1001,276.66,10
591,345.63,-497.38,3600,1000,90.87,8
592,-314.64,53.92,3600,1002,303.39,10
593,-387.01,-99.46,3600,1001,297.63,10
594,-424.38,-214.92,3600,1001,318.25,10
595,-329.18,-399.72,3600,1001,299.78,10
596,406.13,343.18,3600,1003,112.60,8
